yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.27 (239) 18:30:11    7.7   215.0   338.0
2017.08.27 (239) 18:34:59    7.7   215.0   335.0
2017.08.27 (239) 18:40:23    7.7   207.0   335.0
2017.08.27 (239) 18:45:11    7.7   169.0   327.0
2017.08.27 (239) 18:49:59    7.6   212.0   336.0
2017.08.27 (239) 18:55:23    8.1   195.0   336.0
2017.08.27 (239) 19:00:11    8.0   224.0   330.0
2017.08.27 (239) 19:04:59    8.2   118.0   328.0
2017.08.27 (239) 19:10:23    8.4   216.0   328.0
2017.08.27 (239) 19:15:11    8.4   175.0   309.0
2017.08.27 (239) 19:19:59    8.3   194.0   306.0
2017.08.27 (239) 19:25:23    8.3   212.0   301.0
2017.08.27 (239) 19:30:11    8.4   216.0   303.0
2017.08.27 (239) 19:34:59    8.3   227.0   297.0
2017.08.27 (239) 19:40:23    8.4   198.0   297.0
2017.08.27 (239) 19:45:11    8.5   189.0   300.0
2017.08.27 (239) 19:49:59    8.3   122.0   289.0
2017.08.27 (239) 19:55:23    8.5   222.0   283.0
2017.08.27 (239) 20:00:11    8.4   231.0   281.0
2017.08.27 (239) 20:04:59    8.4   231.0   289.0
2017.08.27 (239) 20:10:23    8.4   230.0   294.0
2017.08.27 (239) 20:15:11    8.1   236.0   291.0
2017.08.27 (239) 20:19:59    8.4   236.0   288.0
2017.08.27 (239) 20:25:23    8.5   241.0   285.0
2017.08.27 (239) 20:30:11    8.2   250.0   285.0
2017.08.27 (239) 20:34:59    8.5   239.0   288.0
2017.08.27 (239) 20:40:23    8.4   236.0   289.0
2017.08.27 (239) 20:45:11    8.6   247.0   288.0
2017.08.27 (239) 20:49:59    8.6   242.0   289.0
2017.08.27 (239) 20:55:23    8.8   244.0   281.0
2017.08.27 (239) 21:00:11    8.6   250.0   291.0
2017.08.27 (239) 21:04:59    8.7   242.0   274.0
2017.08.27 (239) 21:10:23    8.7   238.0   278.0
2017.08.27 (239) 21:15:11    8.6   245.0   274.0
2017.08.27 (239) 21:19:59    8.6   241.0   265.0
2017.08.27 (239) 21:25:23    8.7   241.0   265.0
2017.08.27 (239) 21:30:11    8.5   231.0   263.0
2017.08.27 (239) 21:34:59    8.1   238.0   274.0
2017.08.27 (239) 21:40:23    8.1   239.0   265.0
2017.08.27 (239) 21:45:11    8.0   231.0   260.0
2017.08.27 (239) 21:49:59    8.0   233.0   271.0
2017.08.27 (239) 21:55:23    7.8   241.0   266.0
2017.08.27 (239) 22:00:11    7.7   228.0   268.0
2017.08.27 (239) 22:04:59    7.6   241.0   269.0
2017.08.27 (239) 22:10:23    7.6   236.0   275.0
2017.08.27 (239) 22:15:11    7.4   236.0   271.0
2017.08.27 (239) 22:19:59    7.5   239.0   269.0
2017.08.27 (239) 22:25:23    7.1   236.0   278.0
2017.08.27 (239) 22:30:11    7.3   236.0   281.0
2017.08.27 (239) 22:34:59    7.1   239.0   278.0
2017.08.27 (239) 22:40:23    7.1   236.0   280.0
2017.08.27 (239) 22:45:11    7.1   241.0   272.0
2017.08.27 (239) 22:49:59    7.1   234.0   269.0
2017.08.27 (239) 22:55:23    7.0   236.0   275.0
2017.08.27 (239) 23:00:11    7.0   234.0   274.0
2017.08.27 (239) 23:04:59    7.1   234.0   269.0
2017.08.27 (239) 23:10:23    7.0   227.0   271.0
2017.08.27 (239) 23:15:11    6.9   227.0   254.0
2017.08.27 (239) 23:19:59    6.9   222.0   259.0
2017.08.27 (239) 23:25:23    7.0   228.0   263.0
2017.08.27 (239) 23:30:11    6.9   227.0   256.0
2017.08.27 (239) 23:34:59    6.7   219.0   250.0
2017.08.27 (239) 23:40:23    6.7   219.0   263.0
2017.08.27 (239) 23:45:11    6.7   222.0   253.0
2017.08.27 (239) 23:49:59    6.3   221.0   251.0
2017.08.27 (239) 23:55:23    6.4   219.0   262.0
2017.08.28 (240) 00:00:11    6.3   219.0   262.0
2017.08.28 (240) 00:04:59    6.5   218.0   266.0
2017.08.28 (240) 00:10:23    6.5   219.0   256.0
2017.08.28 (240) 00:15:11    6.4   219.0   250.0
2017.08.28 (240) 00:19:59    6.3   210.0   247.0
2017.08.28 (240) 00:25:23    6.0   213.0   248.0
2017.08.28 (240) 00:30:11    6.0   210.0   294.0
2017.08.28 (240) 00:34:59    6.1   218.0   244.0
2017.08.28 (240) 00:40:23    6.0   212.0   242.0
2017.08.28 (240) 00:45:11    6.1   212.0   248.0
2017.08.28 (240) 00:49:59    6.2   213.0   245.0
2017.08.28 (240) 00:55:23    6.3   207.0   238.0
2017.08.28 (240) 01:00:11    6.3   210.0   239.0
2017.08.28 (240) 01:04:59    5.9   207.0   234.0
2017.08.28 (240) 01:10:23    5.6   212.0   231.0
2017.08.28 (240) 01:15:11    5.4   203.0   234.0
2017.08.28 (240) 01:19:59    5.3   204.0   236.0
2017.08.28 (240) 01:25:23    5.5   203.0   272.0
2017.08.28 (240) 01:30:11    5.3   203.0   253.0
2017.08.28 (240) 01:34:59    5.2   212.0   253.0
2017.08.28 (240) 01:40:23    5.4   213.0   275.0
2017.08.28 (240) 01:45:11    4.8   212.0   245.0
2017.08.28 (240) 01:49:59    4.4   207.0   236.0
2017.08.28 (240) 01:55:23    4.2   209.0   238.0
2017.08.28 (240) 02:00:11    4.0   213.0   234.0
2017.08.28 (240) 02:04:59    4.0   212.0   251.0
2017.08.28 (240) 02:10:23    3.8   218.0   266.0
2017.08.28 (240) 02:15:11    3.6   213.0   265.0
2017.08.28 (240) 02:19:59    3.4   219.0   256.0
2017.08.28 (240) 02:25:23    3.2   221.0   265.0
2017.08.28 (240) 02:30:11    3.1   227.0   278.0
2017.08.28 (240) 02:34:59    3.2   244.0   294.0
2017.08.28 (240) 02:40:23    2.8   253.0   291.0
2017.08.28 (240) 02:45:11    2.8   262.0   298.0
2017.08.28 (240) 02:49:59    2.7   256.0   286.0
2017.08.28 (240) 02:55:23    2.6   245.0   278.0
2017.08.28 (240) 03:00:11    2.6   257.0   281.0
2017.08.28 (240) 03:04:59    2.6   250.0   283.0
2017.08.28 (240) 03:10:23    2.6   256.0   288.0
2017.08.28 (240) 03:15:11    2.6   260.0   292.0
2017.08.28 (240) 03:19:59    2.6   262.0   292.0
2017.08.28 (240) 03:25:23    2.6   260.0   295.0
2017.08.28 (240) 03:30:11    2.6   266.0   288.0
2017.08.28 (240) 03:34:59    2.6   257.0   285.0
2017.08.28 (240) 03:40:23    2.7   257.0   281.0
2017.08.28 (240) 03:45:11    2.7   253.0   271.0
2017.08.28 (240) 03:49:59    2.7   250.0   272.0
2017.08.28 (240) 03:55:23    2.7   241.0   269.0
2017.08.28 (240) 04:00:11    2.8   239.0   263.0
2017.08.28 (240) 04:04:59    2.8   241.0   265.0
2017.08.28 (240) 04:10:23    2.7   241.0   263.0
2017.08.28 (240) 04:15:11    2.8   236.0   259.0
2017.08.28 (240) 04:19:59    2.8   233.0   253.0
2017.08.28 (240) 04:25:23    2.9   231.0   254.0
2017.08.28 (240) 04:30:11    2.9   227.0   253.0
2017.08.28 (240) 04:34:59    2.8   221.0   251.0
2017.08.28 (240) 04:40:23    2.7   227.0   242.0
2017.08.28 (240) 04:45:11    2.5   222.0   241.0
2017.08.28 (240) 04:49:59    2.4   221.0   247.0
2017.08.28 (240) 04:55:23    2.4   224.0   254.0
2017.08.28 (240) 05:00:11    2.4   222.0   248.0
2017.08.28 (240) 05:04:59    2.4   225.0   247.0
2017.08.28 (240) 05:10:23    2.2   221.0   236.0
2017.08.28 (240) 05:15:11    2.2   230.0   250.0
2017.08.28 (240) 05:19:59    2.2   227.0   272.0
2017.08.28 (240) 05:25:23    2.2   251.0   289.0
2017.08.28 (240) 05:30:11    2.1   259.0   272.0
2017.08.28 (240) 05:34:59    2.1   239.0   265.0
2017.08.28 (240) 05:40:23    2.1   254.0   268.0
2017.08.28 (240) 05:45:11    2.1   248.0   278.0
2017.08.28 (240) 05:49:59    2.2   271.0   307.0
2017.08.28 (240) 05:55:23    2.2   266.0   297.0
2017.08.28 (240) 06:00:11    2.4   262.0   312.0
2017.08.28 (240) 06:04:59    2.4   257.0   291.0
2017.08.28 (240) 06:10:23    2.4   259.0   281.0
2017.08.28 (240) 06:15:11    2.4   250.0   272.0
2017.08.28 (240) 06:19:59    2.4   245.0   266.0
2017.08.28 (240) 06:25:23    2.4   250.0   266.0
2017.08.28 (240) 06:30:11    2.4   244.0   263.0
2017.08.28 (240) 06:34:59    2.4   245.0   272.0
2017.08.28 (240) 06:40:23    2.4   244.0   281.0
2017.08.28 (240) 06:45:11    2.4   253.0   289.0
2017.08.28 (240) 06:49:59    2.4   254.0   291.0
2017.08.28 (240) 06:55:23    2.4   263.0   288.0
2017.08.28 (240) 07:00:11    2.4   259.0   286.0
2017.08.28 (240) 07:04:59    2.4   254.0   286.0
2017.08.28 (240) 07:10:23    2.5   263.0   301.0
2017.08.28 (240) 07:15:11    2.6   263.0   306.0
2017.08.28 (240) 07:19:59    2.6   268.0   303.0
2017.08.28 (240) 07:25:23    2.6   254.0   294.0
2017.08.28 (240) 07:30:11    2.6   263.0   295.0
2017.08.28 (240) 07:34:59    2.6   251.0   298.0
2017.08.28 (240) 07:40:23    2.6   256.0   291.0
2017.08.28 (240) 07:45:11    2.6   260.0   292.0
2017.08.28 (240) 07:49:59    2.6   260.0   292.0
2017.08.28 (240) 07:55:23    2.5   254.0   286.0
2017.08.28 (240) 08:00:11    2.5   247.0   283.0
2017.08.28 (240) 08:04:59    2.5   257.0   289.0
2017.08.28 (240) 08:10:23    2.4   265.0   292.0
2017.08.28 (240) 08:15:11    2.4   266.0   295.0
2017.08.28 (240) 08:19:59    2.4   275.0   297.0
2017.08.28 (240) 08:25:23    2.4   265.0   298.0
2017.08.28 (240) 08:30:11    2.4   271.0   300.0
2017.08.28 (240) 08:34:59    2.4   262.0   295.0
2017.08.28 (240) 08:40:23    2.4   268.0   291.0
2017.08.28 (240) 08:45:11    2.5   265.0   303.0
2017.08.28 (240) 08:49:59    2.6   266.0   301.0
2017.08.28 (240) 08:55:23    2.8   251.0   286.0
2017.08.28 (240) 09:00:11    3.1   250.0   288.0
2017.08.28 (240) 09:04:59    3.2   245.0   265.0
2017.08.28 (240) 09:10:23    3.6   247.0   266.0
2017.08.28 (240) 09:15:11    3.9   247.0   262.0
2017.08.28 (240) 09:19:59    4.2   242.0   257.0
2017.08.28 (240) 09:25:23    4.4   242.0   253.0
2017.08.28 (240) 09:30:11    4.6   250.0   256.0
2017.08.28 (240) 09:34:59    4.7   238.0   247.0
2017.08.28 (240) 09:40:23    4.8   233.0   248.0
2017.08.28 (240) 09:45:11    4.9   231.0   250.0
2017.08.28 (240) 09:49:59    5.1   236.0   253.0
2017.08.28 (240) 09:55:23    5.1   231.0   242.0
2017.08.28 (240) 10:00:11    5.2   236.0   244.0
2017.08.28 (240) 10:04:59    5.2   222.0   248.0
2017.08.28 (240) 10:10:23    5.3   222.0   254.0
2017.08.28 (240) 10:15:11    5.5   227.0   260.0
2017.08.28 (240) 10:19:59    5.4   233.0   253.0
2017.08.28 (240) 10:25:23    5.6   230.0   254.0
2017.08.28 (240) 10:30:11    5.9   233.0   265.0
2017.08.28 (240) 10:34:59    5.6   225.0   259.0
2017.08.28 (240) 10:40:23    5.6   231.0   265.0
2017.08.28 (240) 10:45:11    5.7   222.0   262.0
2017.08.28 (240) 10:49:59    5.9   221.0   269.0
2017.08.28 (240) 10:55:23    6.0   230.0   271.0
2017.08.28 (240) 11:00:11    6.2   218.0   271.0
2017.08.28 (240) 11:04:59    6.3   221.0   274.0
2017.08.28 (240) 11:10:23    6.2   219.0   280.0
2017.08.28 (240) 11:15:11    6.2   216.0   268.0
2017.08.28 (240) 11:19:59    6.1   212.0   280.0
2017.08.28 (240) 11:25:23    6.0   215.0   277.0
2017.08.28 (240) 11:30:11    6.0   212.0   288.0
2017.08.28 (240) 11:34:59    6.1   230.0   292.0
2017.08.28 (240) 11:40:23    6.2   227.0   289.0
2017.08.28 (240) 11:45:11    6.3   234.0   289.0
2017.08.28 (240) 11:49:59    6.3   218.0   310.0
2017.08.28 (240) 11:55:23    6.3   215.0   307.0
2017.08.28 (240) 12:00:11    6.4   212.0   306.0
2017.08.28 (240) 12:04:59    6.8   109.0   307.0
2017.08.28 (240) 12:10:23    6.5   209.0   309.0
2017.08.28 (240) 12:15:11    6.7   206.0   313.0
2017.08.28 (240) 12:19:59    6.8   212.0   313.0
2017.08.28 (240) 12:25:23    6.8   201.0   307.0
2017.08.28 (240) 12:30:11    6.8   197.0   318.0
2017.08.28 (240) 12:34:59    6.8   204.0   335.0
2017.08.28 (240) 12:40:23    6.8   203.0   338.0
2017.08.28 (240) 12:45:11    6.8   209.0   324.0
2017.08.28 (240) 12:49:59    6.9   212.0   342.0
2017.08.28 (240) 12:55:23    7.0   213.0   350.0
2017.08.28 (240) 13:00:11    7.3   215.0   345.0
2017.08.28 (240) 13:04:59    7.4   204.0   341.0
2017.08.28 (240) 13:10:23    7.5   209.0   339.0
2017.08.28 (240) 13:15:11    7.6   210.0   344.0
2017.08.28 (240) 13:19:59    7.6   212.0   344.0
2017.08.28 (240) 13:25:23    7.6   206.0   347.0
2017.08.28 (240) 13:30:11    7.7   216.0   348.0
2017.08.28 (240) 13:34:59    7.8   197.0   342.0
2017.08.28 (240) 13:40:23    7.9   194.0   341.0
2017.08.28 (240) 13:45:11    7.9   198.0   342.0
2017.08.28 (240) 13:49:59    7.7   194.0   345.0
2017.08.28 (240) 13:55:23    7.7   197.0   353.0
2017.08.28 (240) 14:00:11    7.7   187.0   362.0
2017.08.28 (240) 14:04:59    7.8   195.0   363.0
2017.08.28 (240) 14:10:23    7.7   200.0   374.0
2017.08.28 (240) 14:15:11    7.9   198.0   375.0
2017.08.28 (240) 14:19:59    7.8   207.0   374.0
2017.08.28 (240) 14:25:23    7.9   191.0   389.0
2017.08.28 (240) 14:30:11    7.8   195.0   378.0
2017.08.28 (240) 14:34:59    7.8   191.0   383.0
2017.08.28 (240) 14:40:23    7.9   186.0   403.0
2017.08.28 (240) 14:45:11    7.7   191.0   391.0
2017.08.28 (240) 14:49:59    7.8   189.0   415.0
2017.08.28 (240) 14:55:23    8.0   184.0   425.0
2017.08.28 (240) 15:00:11    8.2   194.0   415.0
2017.08.28 (240) 15:04:59    8.2   189.0   416.0
2017.08.28 (240) 15:10:23    7.8   186.0   409.0
2017.08.28 (240) 15:15:11    8.2   181.0   422.0
2017.08.28 (240) 15:19:59    8.6   189.0   422.0
2017.08.28 (240) 15:25:23    8.5   187.0   416.0
2017.08.28 (240) 15:30:11    8.7   191.0   418.0
2017.08.28 (240) 15:34:59    8.7   187.0   416.0
2017.08.28 (240) 15:40:23    8.7   191.0   412.0
2017.08.28 (240) 15:45:11    8.7   191.0   412.0
2017.08.28 (240) 15:49:59    8.9   192.0   410.0
2017.08.28 (240) 15:55:23    9.0   194.0   406.0
2017.08.28 (240) 16:00:11    9.0   187.0   398.0
2017.08.28 (240) 16:04:59    9.1   200.0   398.0
2017.08.28 (240) 16:10:23    9.2   189.0   397.0
2017.08.28 (240) 16:15:11    9.2   186.0   397.0
2017.08.28 (240) 16:19:59    9.0   191.0   383.0
2017.08.28 (240) 16:25:23    9.0   181.0   382.0
2017.08.28 (240) 16:30:11    8.8   192.0   377.0
2017.08.28 (240) 16:34:59    8.8   186.0   392.0
2017.08.28 (240) 16:40:23    8.9   183.0   416.0
2017.08.28 (240) 16:45:11    8.8   187.0   403.0
2017.08.28 (240) 16:49:59    8.8   189.0   394.0
2017.08.28 (240) 16:55:23    8.8   187.0   392.0
2017.08.28 (240) 17:00:11    9.0   181.0   418.0
2017.08.28 (240) 17:04:59    8.8   194.0   406.0
2017.08.28 (240) 17:10:23    8.8   194.0   412.0
2017.08.28 (240) 17:15:11    8.8   198.0   412.0
2017.08.28 (240) 17:19:59    8.9   201.0   415.0
2017.08.28 (240) 17:25:23    8.8   197.0   407.0
2017.08.28 (240) 17:30:11    8.9   206.0   427.0
2017.08.28 (240) 17:34:59    8.9   195.0   421.0
2017.08.28 (240) 17:40:23    8.9   198.0   415.0
2017.08.28 (240) 17:45:11    8.8   200.0   412.0
2017.08.28 (240) 17:49:59    8.8   189.0   415.0
2017.08.28 (240) 17:55:23    8.8   195.0   416.0
2017.08.28 (240) 18:00:11    8.7   195.0   401.0
2017.08.28 (240) 18:04:59    8.6   197.0   401.0
2017.08.28 (240) 18:10:23    8.7   201.0   406.0
2017.08.28 (240) 18:15:11    8.6   200.0   397.0
2017.08.28 (240) 18:19:59    8.7   197.0   398.0
2017.08.28 (240) 18:25:23    8.8   198.0   397.0
2017.08.28 (240) 18:30:11    8.8   201.0   383.0
2017.08.28 (240) 18:34:59    8.8   203.0   382.0
2017.08.28 (240) 18:40:23    8.6   195.0   368.0
2017.08.28 (240) 18:45:11    8.7   189.0   378.0
2017.08.28 (240) 18:49:59    8.7   187.0   372.0
2017.08.28 (240) 18:55:23    8.7   227.0   362.0
2017.08.28 (240) 19:00:11    8.8   197.0   359.0
2017.08.28 (240) 19:04:59    8.7   198.0   354.0
2017.08.28 (240) 19:10:23    8.8   200.0   351.0
2017.08.28 (240) 19:15:11    8.8   197.0   338.0
2017.08.28 (240) 19:19:59    8.9   203.0   330.0
2017.08.28 (240) 19:25:23    8.8   200.0   333.0
2017.08.28 (240) 19:30:11    8.9   204.0   324.0
2017.08.28 (240) 19:34:59    8.8   204.0   325.0
2017.08.28 (240) 19:40:23    8.8   227.0   324.0
2017.08.28 (240) 19:45:11    8.8   228.0   322.0
2017.08.28 (240) 19:49:59    8.8   233.0   316.0
2017.08.28 (240) 19:55:23    8.8   233.0   309.0
2017.08.28 (240) 20:00:11    8.9   222.0   310.0
2017.08.28 (240) 20:04:59    8.8   212.0   312.0
2017.08.28 (240) 20:10:23    8.8   233.0   315.0
2017.08.28 (240) 20:15:11    8.8   238.0   306.0
2017.08.28 (240) 20:19:59    8.9   230.0   304.0
2017.08.28 (240) 20:25:23    8.8   241.0   294.0
2017.08.28 (240) 20:30:11    8.9   242.0   301.0
2017.08.28 (240) 20:34:59    8.9   247.0   303.0
2017.08.28 (240) 20:40:23    8.9   238.0   297.0
2017.08.28 (240) 20:45:11    8.8   244.0   292.0
2017.08.28 (240) 20:49:59    8.8   242.0   286.0
2017.08.28 (240) 20:55:23    8.8   234.0   292.0
2017.08.28 (240) 21:00:11    8.7   233.0   288.0
2017.08.28 (240) 21:04:59    8.6   234.0   280.0
2017.08.28 (240) 21:10:23    8.6   234.0   285.0
2017.08.28 (240) 21:15:11    8.5   225.0   292.0
2017.08.28 (240) 21:19:59    8.4   231.0   277.0
2017.08.28 (240) 21:25:23    8.2   227.0   275.0
2017.08.28 (240) 21:30:11    8.0   228.0   283.0
2017.08.28 (240) 21:34:59    8.0   231.0   283.0
2017.08.28 (240) 21:40:23    8.0   230.0   289.0
2017.08.28 (240) 21:45:11    7.9   225.0   288.0
2017.08.28 (240) 21:49:59    7.7   231.0   286.0
2017.08.28 (240) 21:55:23    7.9   233.0   291.0
2017.08.28 (240) 22:00:11    7.7   234.0   286.0
2017.08.28 (240) 22:04:59    7.7   228.0   286.0
2017.08.28 (240) 22:10:23    7.6   238.0   289.0
2017.08.28 (240) 22:15:11    7.6   234.0   285.0
2017.08.28 (240) 22:19:59    7.5   236.0   292.0
2017.08.28 (240) 22:25:23    7.4   228.0   285.0
2017.08.28 (240) 22:30:11    7.2   233.0   281.0
2017.08.28 (240) 22:34:59    7.1   236.0   278.0
2017.08.28 (240) 22:40:23    7.2   233.0   280.0
2017.08.28 (240) 22:45:11    7.2   234.0   277.0
2017.08.28 (240) 22:49:59    6.9   238.0   274.0
2017.08.28 (240) 22:55:23    7.0   228.0   280.0
2017.08.28 (240) 23:00:11    7.0   234.0   277.0
2017.08.28 (240) 23:04:59    6.9   227.0   268.0
2017.08.28 (240) 23:10:23  NaN     NaN     NaN  
2017.08.28 (240) 23:15:11    6.5   227.0   263.0
2017.08.28 (240) 23:19:59    6.4   230.0   271.0
2017.08.28 (240) 23:25:23    6.2   227.0   266.0
2017.08.28 (240) 23:30:11    6.2   225.0   266.0
2017.08.28 (240) 23:34:59    6.0   218.0   260.0
2017.08.28 (240) 23:40:23    5.9   221.0   263.0
2017.08.28 (240) 23:45:11    5.6   224.0   253.0
2017.08.28 (240) 23:49:59    5.7   225.0   251.0
2017.08.28 (240) 23:55:23    5.6   222.0   254.0
2017.08.29 (241) 00:00:11    5.4   207.0   247.0
2017.08.29 (241) 00:04:59    5.3   213.0   244.0
2017.08.29 (241) 00:10:23    5.1   215.0   234.0
2017.08.29 (241) 00:15:11    4.9   213.0   245.0
2017.08.29 (241) 00:19:59    4.8   210.0   244.0
2017.08.29 (241) 00:25:23    4.9   215.0   244.0
2017.08.29 (241) 00:30:11    4.4   218.0   234.0
2017.08.29 (241) 00:34:59    4.3   212.0   231.0
2017.08.29 (241) 00:40:23    4.0   215.0   234.0
2017.08.29 (241) 00:45:11    3.9   209.0   242.0
2017.08.29 (241) 00:49:59    3.7   210.0   234.0
2017.08.29 (241) 00:55:23    4.3   213.0   271.0
2017.08.29 (241) 01:00:11    4.0   221.0   266.0
2017.08.29 (241) 01:04:59    3.6   218.0   250.0
2017.08.29 (241) 01:10:23    3.8   218.0   257.0
2017.08.29 (241) 01:15:11    3.6   216.0   263.0
2017.08.29 (241) 01:19:59    3.6   219.0   272.0
2017.08.29 (241) 01:25:23    3.3   215.0   251.0
2017.08.29 (241) 01:30:11    3.2   216.0   241.0
2017.08.29 (241) 01:34:59    3.1   213.0   238.0
2017.08.29 (241) 01:40:23    3.1   215.0   247.0
2017.08.29 (241) 01:45:11    3.1   218.0   254.0
2017.08.29 (241) 01:49:59    3.1   225.0   250.0
2017.08.29 (241) 01:55:23    3.1   224.0   251.0
2017.08.29 (241) 02:00:11    2.8   233.0   239.0
2017.08.29 (241) 02:04:59    2.8   225.0   257.0
2017.08.29 (241) 02:10:23    2.8   230.0   254.0
2017.08.29 (241) 02:15:11    3.0   234.0   278.0
2017.08.29 (241) 02:19:59    2.9   238.0   285.0
2017.08.29 (241) 02:25:23    2.8   222.0   271.0
2017.08.29 (241) 02:30:11    2.9   247.0   289.0
2017.08.29 (241) 02:34:59    2.9   245.0   272.0
2017.08.29 (241) 02:40:23    2.8   242.0   263.0
2017.08.29 (241) 02:45:11    2.8   236.0   272.0
2017.08.29 (241) 02:49:59    2.8   234.0   277.0
2017.08.29 (241) 02:55:23    2.8   238.0   265.0
2017.08.29 (241) 03:00:11    2.6   239.0   268.0
2017.08.29 (241) 03:04:59    2.7   239.0   262.0
2017.08.29 (241) 03:10:23    2.7   218.0   262.0
2017.08.29 (241) 03:15:11    2.6   219.0   257.0
2017.08.29 (241) 03:19:59    2.6   230.0   248.0
2017.08.29 (241) 03:25:23    2.5   218.0   257.0
2017.08.29 (241) 03:30:11    2.5   228.0   245.0
2017.08.29 (241) 03:34:59    2.4   230.0   251.0
2017.08.29 (241) 03:40:23    2.3   233.0   251.0
2017.08.29 (241) 03:45:11    2.2   231.0   274.0
2017.08.29 (241) 03:49:59    2.1   236.0   283.0
2017.08.29 (241) 03:55:23    2.1   238.0   271.0
2017.08.29 (241) 04:00:11    2.2   239.0   298.0
2017.08.29 (241) 04:04:59    2.1   241.0   295.0
2017.08.29 (241) 04:10:23    2.2   257.0   NaN  
2017.08.29 (241) 04:15:11    2.2   245.0   269.0
2017.08.29 (241) 04:19:59    2.3   236.0   275.0
2017.08.29 (241) 04:25:23    2.2   231.0   268.0
2017.08.29 (241) 04:30:11    2.1   228.0   257.0
2017.08.29 (241) 04:34:59    2.1   224.0   268.0
2017.08.29 (241) 04:40:23    2.0   228.0   254.0
2017.08.29 (241) 04:45:11    1.9   230.0   272.0
2017.08.29 (241) 04:49:59    2.0   244.0   286.0
2017.08.29 (241) 04:55:23    1.9   228.0   248.0
2017.08.29 (241) 05:00:11    1.8   233.0   231.0
2017.08.29 (241) 05:04:59    1.7   239.0   295.0
2017.08.29 (241) 05:10:23  NaN     NaN     NaN  
2017.08.29 (241) 05:15:11  NaN     NaN     NaN  
2017.08.29 (241) 05:19:59  NaN     NaN     NaN  
2017.08.29 (241) 05:25:23  NaN     NaN     NaN  
